cohort_id,time_id,covariate_id,sum_value,mean,sd,database_id
17492,1,1778162401,6,0.013,0.1112,Eunomia
17493,1,1778162401,6,0.013,0.1112,Eunomia
14909,10,1137529401,24,0.05,0.2182,Eunomia
17492,10,1343916401,18,0.038,0.1902,Eunomia
17493,1,1759842401,231,0.482,0.4997,Eunomia
14909,10,1347450401,26,0.054,0.2266,Eunomia
17493,1,1102527401,39,0.081,0.2735,Eunomia
17492,1,1177480401,105,0.219,0.4137,Eunomia
17493,10,1119510401,204,0.426,0.4945,Eunomia
14909,1,1503184401,92,0.192,0.3939,Eunomia
17492,1,19127890401,104,0.217,0.4123,Eunomia
17493,10,1713332401,320,0.668,0.4709,Eunomia
14909,10,738818401,204,0.426,0.4945,Eunomia
17492,10,1729720401,197,0.411,0.4921,Eunomia
17493,10,1326303401,11,0.023,0.1498,Eunomia
14909,10,1112807401,159,0.332,0.4709,Eunomia
17492,10,1326303401,11,0.023,0.1498,Eunomia
17493,10,1125315401,458,0.956,0.2047,Eunomia
14909,10,1759842401,307,0.641,0.4797,Eunomia
17492,10,1125315401,458,0.956,0.2047,Eunomia
17493,1,933724401,74,0.154,0.3614,Eunomia
14909,1,920293401,74,0.154,0.3614,Eunomia
17493,1,1177480401,105,0.219,0.4137,Eunomia
14909,-1,1993006,5,-0.0104,0,Eunomia
17493,-1,1992006,11,0.023,0.1498,Eunomia
17492,-1,1986006,6,0.013,0.1112,Eunomia
17493,-1,2003006,12,0.025,0.1563,Eunomia
14909,-1,1991006,6,0.013,0.1112,Eunomia
17492,-1,2014006,9,0.019,0.1358,Eunomia
17492,-1,1994006,9,0.019,0.1358,Eunomia
17493,-1,2005006,13,0.027,0.1625,Eunomia
14909,-1,2007006,14,0.029,0.1684,Eunomia
17492,-1,2018006,10,0.021,0.143,Eunomia
17493,-1,2010006,21,0.044,0.2047,Eunomia
14909,-1,2015006,12,0.025,0.1563,Eunomia
17493,-1,2001006,17,0.035,0.185,Eunomia
14909,-1,2004006,9,0.019,0.1358,Eunomia
17493,-1,1990006,9,0.019,0.1358,Eunomia
17492,-1,2013006,13,0.027,0.1625,Eunomia
17493,-1,1993006,5,-0.0104,0,Eunomia
17492,-1,2017006,17,0.035,0.185,Eunomia
14909,-1,1992006,11,0.023,0.1498,Eunomia
14909,-1,2003006,12,0.025,0.1563,Eunomia
17492,-1,2002006,13,0.027,0.1625,Eunomia
17493,-1,1991006,6,0.013,0.1112,Eunomia
17492,-1,1980006,8,0.017,0.1282,Eunomia
14909,-1,2005006,13,0.027,0.1625,Eunomia
17492,-1,2012006,14,0.029,0.1684,Eunomia
17493,-1,2007006,14,0.029,0.1684,Eunomia
14909,-1,2010006,21,0.044,0.2047,Eunomia
17492,-1,1982006,7,0.015,0.12,Eunomia
17493,-1,2015006,12,0.025,0.1563,Eunomia
14909,-1,2001006,17,0.035,0.185,Eunomia
17492,-1,1985006,10,0.021,0.143,Eunomia
17493,-1,2004006,9,0.019,0.1358,Eunomia
14909,-1,1990006,9,0.019,0.1358,Eunomia
17493,-1,2016006,9,0.019,0.1358,Eunomia
17492,-1,1981006,5,-0.0104,0,Eunomia
17493,-1,1989006,6,0.013,0.1112,Eunomia
14909,-1,1981006,5,-0.0104,0,Eunomia
17492,-1,1988006,6,0.013,0.1112,Eunomia
17493,-1,1984006,7,0.015,0.12,Eunomia
14909,-1,1988006,6,0.013,0.1112,Eunomia
17492,-1,1998006,11,0.023,0.1498,Eunomia
17493,-1,1995006,17,0.035,0.185,Eunomia
14909,-1,1998006,11,0.023,0.1498,Eunomia
17492,-1,2008006,13,0.027,0.1625,Eunomia
17493,-1,2000006,15,0.031,0.1742,Eunomia
14909,-1,2008006,13,0.027,0.1625,Eunomia
17492,-1,2019006,5,-0.0104,0,Eunomia
17493,-1,1987006,9,0.019,0.1358,Eunomia
14909,-1,2019006,5,-0.0104,0,Eunomia
17492,-1,2009006,13,0.027,0.1625,Eunomia
17493,-1,1997006,11,0.023,0.1498,Eunomia
14909,-1,2009006,13,0.027,0.1625,Eunomia
17492,-1,1958006,5,-0.0104,0,Eunomia
14909,-1,1958006,5,-0.0104,0,Eunomia
17492,-1,2006006,11,0.023,0.1498,Eunomia
14909,-1,2006006,11,0.023,0.1498,Eunomia
14909,-1,2013006,13,0.027,0.1625,Eunomia
17493,-1,1996006,9,0.019,0.1358,Eunomia
14909,-1,2017006,17,0.035,0.185,Eunomia
17493,-1,2011006,8,0.017,0.1282,Eunomia
17492,-1,1996006,9,0.019,0.1358,Eunomia
17493,-1,1999006,13,0.027,0.1625,Eunomia
14909,-1,2002006,13,0.027,0.1625,Eunomia
17492,-1,2011006,8,0.017,0.1282,Eunomia
14909,-1,1980006,8,0.017,0.1282,Eunomia
17492,-1,1999006,13,0.027,0.1625,Eunomia
17493,-1,1975006,7,0.015,0.12,Eunomia
14909,-1,2012006,14,0.029,0.1684,Eunomia
14909,-1,1982006,7,0.015,0.12,Eunomia
17492,-1,1975006,7,0.015,0.12,Eunomia
14909,-1,1985006,10,0.021,0.143,Eunomia
17492,-1,2016006,9,0.019,0.1358,Eunomia
17493,-1,1981006,5,-0.0104,0,Eunomia
14909,-1,2016006,9,0.019,0.1358,Eunomia
17492,-1,1989006,6,0.013,0.1112,Eunomia
17493,-1,1988006,6,0.013,0.1112,Eunomia
14909,-1,1989006,6,0.013,0.1112,Eunomia
17492,-1,1984006,7,0.015,0.12,Eunomia
17493,-1,1998006,11,0.023,0.1498,Eunomia
14909,-1,1984006,7,0.015,0.12,Eunomia
17492,-1,1995006,17,0.035,0.185,Eunomia
14909,-1,1995006,17,0.035,0.185,Eunomia
17493,-1,2008006,13,0.027,0.1625,Eunomia
17492,-1,2000006,15,0.031,0.1742,Eunomia
17493,-1,2019006,5,-0.0104,0,Eunomia
14909,-1,2000006,15,0.031,0.1742,Eunomia
17492,-1,1987006,9,0.019,0.1358,Eunomia
17493,-1,2009006,13,0.027,0.1625,Eunomia
14909,-1,1987006,9,0.019,0.1358,Eunomia
17492,-1,1997006,11,0.023,0.1498,Eunomia
17493,-1,1958006,5,-0.0104,0,Eunomia
14909,-1,1997006,11,0.023,0.1498,Eunomia
17493,-1,2006006,11,0.023,0.1498,Eunomia
17492,-1,1993006,5,-0.0104,0,Eunomia
17492,-1,1991006,6,0.013,0.1112,Eunomia
17493,-1,2013006,13,0.027,0.1625,Eunomia
17493,-1,2017006,17,0.035,0.185,Eunomia
17492,-1,2007006,14,0.029,0.1684,Eunomia
14909,-1,1996006,9,0.019,0.1358,Eunomia
17492,-1,2015006,12,0.025,0.1563,Eunomia
17493,-1,2002006,13,0.027,0.1625,Eunomia
14909,-1,2011006,8,0.017,0.1282,Eunomia
17492,-1,2004006,9,0.019,0.1358,Eunomia
17493,-1,1980006,8,0.017,0.1282,Eunomia
14909,-1,1999006,13,0.027,0.1625,Eunomia
17493,-1,2012006,14,0.029,0.1684,Eunomia
17493,-1,1982006,7,0.015,0.12,Eunomia
14909,-1,1975006,7,0.015,0.12,Eunomia
17493,-1,1985006,10,0.021,0.143,Eunomia
17492,-1,1992006,11,0.023,0.1498,Eunomia
17493,-1,1986006,6,0.013,0.1112,Eunomia
17492,-1,2003006,12,0.025,0.1563,Eunomia
17493,-1,2014006,9,0.019,0.1358,Eunomia
17493,-1,1994006,9,0.019,0.1358,Eunomia
14909,-1,1986006,6,0.013,0.1112,Eunomia
17492,-1,2005006,13,0.027,0.1625,Eunomia
17493,-1,2018006,10,0.021,0.143,Eunomia
14909,-1,2014006,9,0.019,0.1358,Eunomia
17492,-1,2010006,21,0.044,0.2047,Eunomia
14909,-1,1994006,9,0.019,0.1358,Eunomia
17492,-1,2001006,17,0.035,0.185,Eunomia
14909,-1,2018006,10,0.021,0.143,Eunomia
17492,-1,1990006,9,0.019,0.1358,Eunomia
14909,-1,6003,46,0.096,0.2946,Eunomia
17492,-1,6003,46,0.096,0.2946,Eunomia
17493,-1,9003,24,0.05,0.2182,Eunomia
14909,-1,9003,24,0.05,0.2182,Eunomia
17492,-1,7003,229,0.478,0.4995,Eunomia
17493,-1,7003,229,0.478,0.4995,Eunomia
14909,-1,7003,229,0.478,0.4995,Eunomia
17492,-1,8003,180,0.376,0.4843,Eunomia
17493,-1,8003,180,0.376,0.4843,Eunomia
14909,-1,8003,180,0.376,0.4843,Eunomia
17492,-1,9003,24,0.05,0.2182,Eunomia
17493,-1,6003,46,0.096,0.2946,Eunomia
14909,5,28060204,6,0.013,0.1112,Eunomia
14909,1,4230399204,7,0.015,0.12,Eunomia
17493,1,4056621204,6,0.013,0.1112,Eunomia
17493,2,4001336204,5,-0.0104,0,Eunomia
14909,10,378001204,102,0.213,0.4094,Eunomia
17493,5,81893204,13,0.027,0.1625,Eunomia
17493,3,260139204,5,-0.0104,0,Eunomia
17493,1,4134304204,36,0.075,0.2636,Eunomia
14909,3,40481087204,25,0.052,0.2224,Eunomia
17493,10,4155034204,55,0.115,0.3188,Eunomia
14909,1,4152936204,32,0.067,0.2497,Eunomia
17492,10,4048171204,9,0.019,0.1358,Eunomia
17493,10,4051466204,13,0.027,0.1625,Eunomia
17493,10,195588204,59,0.123,0.3286,Eunomia
14909,2,81893204,13,0.027,0.1625,Eunomia
17492,2,4132546204,5,-0.0104,0,Eunomia
17493,2,4266809204,139,0.29,0.4538,Eunomia
14909,1,4048171204,9,0.019,0.1358,Eunomia
17492,10,134438204,15,0.031,0.1742,Eunomia
17493,1,4035415204,6,0.013,0.1112,Eunomia
17492,1,4051466204,13,0.027,0.1625,Eunomia
17493,10,4278672204,44,0.092,0.2888,Eunomia
17493,10,4132546204,137,0.286,0.4519,Eunomia
14909,1,4051466204,13,0.027,0.1625,Eunomia
17492,1,4056621204,6,0.013,0.1112,Eunomia
17493,1,4142905204,22,0.046,0.2093,Eunomia
14909,10,4059173204,36,0.075,0.2636,Eunomia
17493,6,80180204,164,0.342,0.4745,Eunomia
14909,10,372328204,63,0.132,0.338,Eunomia
17492,1,375671204,25,0.052,0.2224,Eunomia
17493,3,192671204,479,1,0,Eunomia
14909,5,4112343204,27,0.056,0.2306,Eunomia
17492,3,4285898204,37,0.077,0.267,Eunomia
17493,10,4294548204,102,0.213,0.4094,Eunomia
17492,2,28060204,6,0.013,0.1112,Eunomia
17493,10,4027663204,266,0.555,0.4969,Eunomia
14909,10,4266809204,139,0.29,0.4538,Eunomia
17492,10,4134304204,43,0.09,0.2859,Eunomia
17493,10,4296205204,28,0.058,0.2346,Eunomia
14909,10,4027663204,266,0.555,0.4969,Eunomia
17492,1,4296204204,32,0.067,0.2497,Eunomia
17493,10,257012204,106,0.221,0.4151,Eunomia
14909,7,192671204,479,1,0,Eunomia
17492,1,4152936204,32,0.067,0.2497,Eunomia
17493,10,80180204,479,1,0,Eunomia
14909,4,192671204,479,1,0,Eunomia
17493,1,4310024204,128,0.267,0.4425,Eunomia
14909,6,80180204,164,0.342,0.4745,Eunomia
14909,6,4266809204,47,0.098,0.2975,Eunomia
17492,3,40481087204,25,0.052,0.2224,Eunomia
14909,1,4285898204,113,0.236,0.4246,Eunomia
14909,10,80180204,479,1,0,Eunomia
14909,10,4283893204,473,0.987,0.1112,Eunomia
17492,5,81151204,6,0.013,0.1112,Eunomia
14909,10,257012204,106,0.221,0.4151,Eunomia
17492,10,4278672204,44,0.092,0.2888,Eunomia
14909,1,81151204,113,0.236,0.4246,Eunomia
17492,1,30753204,134,0.28,0.4489,Eunomia
17493,10,4043241204,6,0.013,0.1112,Eunomia
14909,1,78272204,68,0.142,0.349,Eunomia
17492,5,4266809204,93,0.194,0.3955,Eunomia
14909,1,260139204,357,0.745,0.4357,Eunomia
17492,10,4116491204,76,0.159,0.3654,Eunomia
17492,10,260139204,425,0.887,0.3163,Eunomia
17493,9,28060204,5,-0.0104,0,Eunomia
17492,10,4310024204,128,0.267,0.4425,Eunomia
17492,10,440086204,40,0.084,0.2766,Eunomia
17492,1,4001336204,100,0.209,0.4064,Eunomia
17492,1,80180204,479,1,0,Eunomia
17492,1,192671204,479,1,0,Eunomia
17493,1,378001204,71,0.148,0.3553,Eunomia
17493,1,317576204,9,0.019,0.1358,Eunomia
17493,9,81151204,6,0.013,0.1112,Eunomia
17493,9,4112343204,32,0.067,0.2497,Eunomia
17493,10,40486433204,12,0.025,0.1563,Eunomia
17493,10,4230399204,12,0.025,0.1563,Eunomia
17493,10,4152936204,49,0.102,0.303,Eunomia
14909,2,28060204,6,0.013,0.1112,Eunomia
17493,1,317009204,13,0.027,0.1625,Eunomia
17492,10,80502204,7,0.015,0.12,Eunomia
17493,10,4048171204,9,0.019,0.1358,Eunomia
17493,1,4156265204,31,0.065,0.246,Eunomia
14909,10,4029498204,6,0.013,0.1112,Eunomia
14909,3,260139204,5,-0.0104,0,Eunomia
17493,10,30753204,134,0.28,0.4489,Eunomia
17493,10,4296204204,50,0.104,0.3058,Eunomia
17492,5,28060204,6,0.013,0.1112,Eunomia
17493,10,4283893204,473,0.987,0.1112,Eunomia
17492,3,30753204,6,0.013,0.1112,Eunomia
17493,5,4266809204,93,0.194,0.3955,Eunomia
17493,2,81893204,13,0.027,0.1625,Eunomia
14909,10,134438204,15,0.031,0.1742,Eunomia
17493,10,4218389204,93,0.194,0.3955,Eunomia
14909,1,4132546204,100,0.209,0.4064,Eunomia
17493,10,372328204,63,0.132,0.338,Eunomia
14909,1,4218389204,68,0.142,0.349,Eunomia
17493,1,260139204,357,0.745,0.4357,Eunomia
17493,10,40481087204,472,0.985,0.12,Eunomia
14909,5,81893204,13,0.027,0.1625,Eunomia
17492,2,81151204,6,0.013,0.1112,Eunomia
17493,1,192671204,479,1,0,Eunomia
14909,1,4296204204,32,0.067,0.2497,Eunomia
14909,3,4285898204,37,0.077,0.267,Eunomia
17492,8,4283893204,7,0.015,0.12,Eunomia
14909,1,40481087204,453,0.946,0.2266,Eunomia
17492,10,440448204,17,0.035,0.185,Eunomia
14909,8,192671204,479,1,0,Eunomia
14909,2,4112343204,29,0.061,0.2385,Eunomia
14909,10,321042204,15,0.031,0.1742,Eunomia
17492,10,4230399204,12,0.025,0.1563,Eunomia
14909,10,4134304204,43,0.09,0.2859,Eunomia
17492,10,78272204,87,0.182,0.3855,Eunomia
17492,9,4283893204,45,0.094,0.2918,Eunomia
17492,9,4112343204,32,0.067,0.2497,Eunomia
17492,1,439777204,10,0.021,0.143,Eunomia
17493,1,4230399204,7,0.015,0.12,Eunomia
17492,1,4109685204,45,0.094,0.2918,Eunomia
17493,10,317009204,13,0.027,0.1625,Eunomia
17492,2,4266809204,139,0.29,0.4538,Eunomia
17493,10,378419204,7,0.015,0.12,Eunomia
17492,1,40481087204,453,0.946,0.2266,Eunomia
17492,3,80180204,479,1,0,Eunomia
17493,10,378001204,102,0.213,0.4094,Eunomia
17492,3,192671204,479,1,0,Eunomia
17492,1,4285898204,113,0.236,0.4246,Eunomia
17493,2,28060204,6,0.013,0.1112,Eunomia
14909,9,28060204,5,-0.0104,0,Eunomia
17492,1,372328204,46,0.096,0.2946,Eunomia
17493,1,372328204,46,0.096,0.2946,Eunomia
17492,1,4027663204,266,0.555,0.4969,Eunomia
17493,1,4152936204,32,0.067,0.2497,Eunomia
17493,10,317576204,28,0.058,0.2346,Eunomia
17493,2,4112343204,29,0.061,0.2385,Eunomia
17493,10,4094814204,7,0.015,0.12,Eunomia
17493,10,4156265204,53,0.111,0.3137,Eunomia
17493,1,4296204204,32,0.067,0.2497,Eunomia
17493,2,81151204,6,0.013,0.1112,Eunomia
17493,1,40486433204,12,0.025,0.1563,Eunomia
14909,10,313217204,11,0.023,0.1498,Eunomia
17493,5,4285898204,110,0.23,0.4206,Eunomia
14909,1,321042204,10,0.021,0.143,Eunomia
17493,1,4218389204,68,0.142,0.349,Eunomia
14909,10,4149245204,10,0.021,0.143,Eunomia
17493,1,40481087204,453,0.946,0.2266,Eunomia
14909,3,4283893204,27,0.056,0.2306,Eunomia
17493,4,4266809204,47,0.098,0.2975,Eunomia
14909,10,4296204204,50,0.104,0.3058,Eunomia
17493,3,80180204,479,1,0,Eunomia
14909,2,30753204,45,0.094,0.2918,Eunomia
17492,3,260139204,5,-0.0104,0,Eunomia
17493,10,192671204,479,1,0,Eunomia
14909,9,4112343204,32,0.067,0.2497,Eunomia
17493,10,260139204,425,0.887,0.3163,Eunomia
14909,10,4132546204,137,0.286,0.4519,Eunomia
17493,1,4283893204,460,0.96,0.1952,Eunomia
14909,3,80180204,479,1,0,Eunomia
17493,1,30753204,134,0.28,0.4489,Eunomia
14909,3,4266809204,139,0.29,0.4538,Eunomia
17492,2,4112343204,29,0.061,0.2385,Eunomia
17493,1,4048171204,9,0.019,0.1358,Eunomia
14909,2,192671204,479,1,0,Eunomia
17492,9,81151204,6,0.013,0.1112,Eunomia
14909,10,4218389204,93,0.194,0.3955,Eunomia
14909,10,40481087204,472,0.985,0.12,Eunomia
14909,1,4134304204,36,0.075,0.2636,Eunomia
17492,1,4230399204,7,0.015,0.12,Eunomia
14909,1,134438204,15,0.031,0.1742,Eunomia
17492,10,4285898204,113,0.236,0.4246,Eunomia
17492,1,440448204,13,0.027,0.1625,Eunomia
17492,10,439777204,12,0.025,0.1563,Eunomia
17492,10,4109685204,66,0.138,0.3447,Eunomia
17492,5,81893204,13,0.027,0.1625,Eunomia
17492,2,4283893204,58,0.121,0.3262,Eunomia
17492,10,372328204,63,0.132,0.338,Eunomia
17492,1,78272204,68,0.142,0.349,Eunomia
17492,10,40481087204,472,0.985,0.12,Eunomia
17492,10,4027663204,266,0.555,0.4969,Eunomia
17493,8,4283893204,7,0.015,0.12,Eunomia
17493,10,375671204,37,0.077,0.267,Eunomia
14909,2,4132546204,5,-0.0104,0,Eunomia
17493,8,40481087204,6,0.013,0.1112,Eunomia
17493,2,260139204,15,0.031,0.1742,Eunomia
17493,10,440448204,17,0.035,0.185,Eunomia
14909,1,439777204,10,0.021,0.143,Eunomia
17493,9,4283893204,45,0.094,0.2918,Eunomia
14909,1,4155034204,36,0.075,0.2636,Eunomia
17493,1,4116491204,45,0.094,0.2918,Eunomia
14909,5,260139204,13,0.027,0.1625,Eunomia
17493,1,134438204,15,0.031,0.1742,Eunomia
14909,1,4116491204,45,0.094,0.2918,Eunomia
17493,3,4266809204,139,0.29,0.4538,Eunomia
17493,9,40481087204,42,0.088,0.2828,Eunomia
17493,10,440086204,40,0.084,0.2766,Eunomia
17493,4,80180204,164,0.342,0.4745,Eunomia
14909,1,4142905204,22,0.046,0.2093,Eunomia
17493,2,192671204,479,1,0,Eunomia
14909,2,40481087204,52,0.109,0.3111,Eunomia
17493,1,81893204,130,0.271,0.4447,Eunomia
14909,4,4266809204,47,0.098,0.2975,Eunomia
17492,10,378419204,7,0.015,0.12,Eunomia
17493,10,381316204,32,0.067,0.2497,Eunomia
14909,5,81151204,6,0.013,0.1112,Eunomia
17493,10,28060204,200,0.418,0.4932,Eunomia
14909,1,440448204,13,0.027,0.1625,Eunomia
17493,10,4112343204,433,0.904,0.2946,Eunomia
14909,1,28060204,157,0.328,0.4694,Eunomia
17492,1,381316204,9,0.019,0.1358,Eunomia
17493,10,81151204,176,0.367,0.4821,Eunomia
14909,1,4156265204,31,0.065,0.246,Eunomia
17492,1,317009204,13,0.027,0.1625,Eunomia
14909,5,4285898204,110,0.23,0.4206,Eunomia
14909,4,80180204,164,0.342,0.4745,Eunomia
14909,10,4310024204,128,0.267,0.4425,Eunomia
17492,10,4155034204,55,0.115,0.3188,Eunomia
14909,10,4237458204,49,0.102,0.303,Eunomia
17492,10,4142905204,27,0.056,0.2306,Eunomia
14909,10,192671204,479,1,0,Eunomia
17492,10,4094814204,7,0.015,0.12,Eunomia
14909,10,30753204,134,0.28,0.4489,Eunomia
17492,10,4059173204,36,0.075,0.2636,Eunomia
14909,1,4112343204,392,0.818,0.3855,Eunomia
14909,1,195588204,38,0.079,0.2703,Eunomia
17492,1,4266809204,139,0.29,0.4538,Eunomia
17492,1,195588204,38,0.079,0.2703,Eunomia
17492,5,30753204,45,0.094,0.2918,Eunomia
17492,2,40481087204,52,0.109,0.3111,Eunomia
17492,5,80180204,320,0.668,0.4709,Eunomia
17493,2,4132546204,5,-0.0104,0,Eunomia
17492,2,4285898204,110,0.23,0.4206,Eunomia
17492,10,4112343204,433,0.904,0.2946,Eunomia
17492,10,4283893204,473,0.987,0.1112,Eunomia
17492,1,4237458204,32,0.067,0.2497,Eunomia
17492,1,81151204,113,0.236,0.4246,Eunomia
17492,1,257012204,71,0.148,0.3553,Eunomia
17493,10,80502204,7,0.015,0.12,Eunomia
14909,9,81151204,6,0.013,0.1112,Eunomia
17493,10,4149245204,10,0.021,0.143,Eunomia
14909,1,317576204,9,0.019,0.1358,Eunomia
17493,3,4112343204,16,0.033,0.1797,Eunomia
17492,10,258780204,8,0.017,0.1282,Eunomia
17493,1,321042204,10,0.021,0.143,Eunomia
14909,1,4035415204,6,0.013,0.1112,Eunomia
17492,1,4296205204,18,0.038,0.1902,Eunomia
14909,1,375671204,25,0.052,0.2224,Eunomia
17492,10,321042204,15,0.031,0.1742,Eunomia
17493,10,261325204,17,0.035,0.185,Eunomia
14909,10,317009204,13,0.027,0.1625,Eunomia
14909,10,440086204,40,0.084,0.2766,Eunomia
17492,1,378001204,71,0.148,0.3553,Eunomia
17493,10,4029498204,6,0.013,0.1112,Eunomia
14909,10,4113008204,81,0.169,0.3748,Eunomia
17492,3,4283893204,27,0.056,0.2306,Eunomia
17493,5,30753204,45,0.094,0.2918,Eunomia
14909,1,4109685204,45,0.094,0.2918,Eunomia
17493,5,4283893204,56,0.117,0.3213,Eunomia
14909,2,4283893204,58,0.121,0.3262,Eunomia
17492,3,4112343204,16,0.033,0.1797,Eunomia
17493,1,4059173204,24,0.05,0.2182,Eunomia
14909,10,261325204,17,0.035,0.185,Eunomia
17492,10,261325204,17,0.035,0.185,Eunomia
17493,5,40481087204,50,0.104,0.3058,Eunomia
14909,9,260139204,19,0.04,0.1952,Eunomia
17493,1,4109685204,45,0.094,0.2918,Eunomia
14909,1,4056621204,6,0.013,0.1112,Eunomia
17492,2,260139204,15,0.031,0.1742,Eunomia
17493,10,4001336204,137,0.286,0.4519,Eunomia
14909,10,80502204,7,0.015,0.12,Eunomia
17492,1,4035415204,6,0.013,0.1112,Eunomia
17493,10,4266809204,139,0.29,0.4538,Eunomia
14909,10,4296205204,28,0.058,0.2346,Eunomia
17493,6,4266809204,47,0.098,0.2975,Eunomia
14909,10,81893204,130,0.271,0.4447,Eunomia
17493,7,192671204,479,1,0,Eunomia
14909,3,30753204,6,0.013,0.1112,Eunomia
17492,10,4156265204,53,0.111,0.3137,Eunomia
17493,4,192671204,479,1,0,Eunomia
14909,1,40486433204,12,0.025,0.1563,Eunomia
17492,1,40486433204,12,0.025,0.1563,Eunomia
17493,2,80180204,479,1,0,Eunomia
14909,2,4266809204,139,0.29,0.4538,Eunomia
17492,10,4132546204,137,0.286,0.4519,Eunomia
17493,10,4113008204,81,0.169,0.3748,Eunomia
14909,3,192671204,479,1,0,Eunomia
17492,10,317576204,28,0.058,0.2346,Eunomia
17493,10,439777204,12,0.025,0.1563,Eunomia
14909,2,80180204,479,1,0,Eunomia
17492,1,4294548204,63,0.132,0.338,Eunomia
17493,1,4285898204,113,0.236,0.4246,Eunomia
14909,10,4278672204,44,0.092,0.2888,Eunomia
17492,10,4113008204,81,0.169,0.3748,Eunomia
17493,10,4237458204,49,0.102,0.303,Eunomia
14909,10,4294548204,102,0.213,0.4094,Eunomia
17493,1,78272204,68,0.142,0.349,Eunomia
14909,10,381316204,32,0.067,0.2497,Eunomia
17492,8,192671204,479,1,0,Eunomia
14909,1,4001336204,100,0.209,0.4064,Eunomia
17492,10,4218389204,93,0.194,0.3955,Eunomia
17492,10,28060204,200,0.418,0.4932,Eunomia
17492,1,81893204,130,0.271,0.4447,Eunomia
17492,10,4029498204,6,0.013,0.1112,Eunomia
17492,8,40481087204,6,0.013,0.1112,Eunomia
17493,1,440448204,13,0.027,0.1625,Eunomia
17493,1,381316204,9,0.019,0.1358,Eunomia
14909,10,439777204,12,0.025,0.1563,Eunomia
17492,5,260139204,13,0.027,0.1625,Eunomia
14909,10,378419204,7,0.015,0.12,Eunomia
14909,10,440448204,17,0.035,0.185,Eunomia
17492,10,313217204,11,0.023,0.1498,Eunomia
17492,10,381316204,32,0.067,0.2497,Eunomia
14909,8,40481087204,6,0.013,0.1112,Eunomia
14909,1,4237458204,32,0.067,0.2497,Eunomia
17492,6,4266809204,47,0.098,0.2975,Eunomia
17493,1,375671204,25,0.052,0.2224,Eunomia
14909,10,4142905204,27,0.056,0.2306,Eunomia
17492,9,40481087204,42,0.088,0.2828,Eunomia
17492,1,4059173204,24,0.05,0.2182,Eunomia
17492,10,317009204,13,0.027,0.1625,Eunomia
17493,1,440086204,40,0.084,0.2766,Eunomia
17492,1,4142905204,22,0.046,0.2093,Eunomia
17493,9,260139204,19,0.04,0.1952,Eunomia
14909,5,4283893204,56,0.117,0.3213,Eunomia
17492,1,4155034204,36,0.075,0.2636,Eunomia
14909,10,4155034204,55,0.115,0.3188,Eunomia
17492,7,192671204,479,1,0,Eunomia
14909,10,4156265204,53,0.111,0.3137,Eunomia
17492,4,80180204,164,0.342,0.4745,Eunomia
17493,10,134438204,15,0.031,0.1742,Eunomia
17492,4,192671204,479,1,0,Eunomia
17493,2,4283893204,58,0.121,0.3262,Eunomia
14909,10,195588204,59,0.123,0.3286,Eunomia
17492,10,4266809204,139,0.29,0.4538,Eunomia
17493,2,40481087204,52,0.109,0.3111,Eunomia
14909,1,4310024204,128,0.267,0.4425,Eunomia
17492,10,81151204,176,0.367,0.4821,Eunomia
17493,5,80180204,320,0.668,0.4709,Eunomia
14909,1,30753204,134,0.28,0.4489,Eunomia
17492,10,195588204,59,0.123,0.3286,Eunomia
17493,3,4285898204,37,0.077,0.267,Eunomia
14909,9,40481087204,42,0.088,0.2828,Eunomia
17492,10,4237458204,49,0.102,0.303,Eunomia
17493,10,313217204,11,0.023,0.1498,Eunomia
14909,5,80180204,320,0.668,0.4709,Eunomia
17492,1,4283893204,460,0.96,0.1952,Eunomia
17493,10,4116491204,76,0.159,0.3654,Eunomia
14909,5,4266809204,93,0.194,0.3955,Eunomia
17492,10,257012204,106,0.221,0.4151,Eunomia
17493,1,81151204,113,0.236,0.4246,Eunomia
14909,10,4116491204,76,0.159,0.3654,Eunomia
17492,1,4112343204,392,0.818,0.3855,Eunomia
17493,2,30753204,45,0.094,0.2918,Eunomia
14909,10,28060204,200,0.418,0.4932,Eunomia
17493,8,192671204,479,1,0,Eunomia
14909,10,4112343204,433,0.904,0.2946,Eunomia
17493,10,81893204,130,0.271,0.4447,Eunomia
14909,1,192671204,479,1,0,Eunomia
17493,1,4112343204,392,0.818,0.3855,Eunomia
17493,1,28060204,157,0.328,0.4694,Eunomia
17492,1,134438204,15,0.031,0.1742,Eunomia
17492,10,4056621204,8,0.017,0.1282,Eunomia
17492,10,4051466204,13,0.027,0.1625,Eunomia
14909,2,4001336204,5,-0.0104,0,Eunomia
17492,10,375671204,37,0.077,0.267,Eunomia
17492,10,4296204204,50,0.104,0.3058,Eunomia
14909,10,4329847204,10,0.021,0.143,Eunomia
17493,5,81151204,6,0.013,0.1112,Eunomia
17493,5,28060204,6,0.013,0.1112,Eunomia
14909,10,4230399204,12,0.025,0.1563,Eunomia
17492,4,4266809204,47,0.098,0.2975,Eunomia
17493,3,30753204,6,0.013,0.1112,Eunomia
14909,10,4051466204,13,0.027,0.1625,Eunomia
17492,10,4043241204,6,0.013,0.1112,Eunomia
17493,10,4056621204,8,0.017,0.1282,Eunomia
14909,1,378001204,71,0.148,0.3553,Eunomia
17492,1,4278672204,33,0.069,0.2533,Eunomia
